ID,Responded,Previous,ControlPackage,PostalCode,Age,Income,Education,Reside,Gender,Married,Children,Region
03348,#NULL!,0,#NULL!,96810,41,3,4,10,0,0,1,4
07573,0,0,0,96890,38,1,5,10,0,0,0,4
04755,#NULL!,0,#NULL!,96970,29,4,5,7,0,0,0,4
04915,0,0,1,97080,18,2,3,9,0,0,0,4
04869,#NULL!,0,#NULL!,97090,18,4,4,8,0,0,0,4
05214,#NULL!,0,#NULL!,97240,31,2,5,8,0,0,1,4
07063,#NULL!,1,#NULL!,97280,41,3,2,6,0,0,2,4
04826,#NULL!,0,#NULL!,97280,39,4,3,16,0,0,0,4
04839,#NULL!,0,#NULL!,97280,27,1,5,11,0,0,0,4
01976,#NULL!,0,#NULL!,97300,39,2,5,8,0,0,0,4
07357,#NULL!,0,#NULL!,97400,30,1,1,13,0,0,0,4
04041,1,0,1,97400,17,2,1,9,0,0,0,4
02898,0,0,1,92360,32,2,4,6,0,0,1,4
09263,#NULL!,0,#NULL!,92860,32,2,5,10,0,0,0,4
08705,#NULL!,0,#NULL!,92910,28,2,5,16,0,0,0,4
04894,#NULL!,0,#NULL!,92910,20,1,2,13,0,0,0,4
00861,#NULL!,0,#NULL!,93000,39,1,3,15,0,0,0,4
00931,#NULL!,0,#NULL!,93080,34,1,1,11,0,0,0,4
05384,#NULL!,0,#NULL!,93570,46,3,3,8,0,0,1,4
06058,#NULL!,0,#NULL!,93850,24,1,3,10,0,0,0,4
02465,#NULL!,0,#NULL!,94950,17,2,1,9,0,0,0,4
09720,#NULL!,0,#NULL!,96490,32,2,2,8,0,0,1,4
07609,#NULL!,0,#NULL!,97120,17,1,3,9,0,0,0,4
04159,#NULL!,0,#NULL!,97180,48,2,3,11,0,0,1,4
09142,#NULL!,0,#NULL!,92800,39,4,1,10,0,0,0,4
02593,#NULL!,0,#NULL!,92800,39,3,3,12,0,0,1,4
03694,#NULL!,0,#NULL!,92820,35,1,3,10,0,0,0,4
02259,#NULL!,0,#NULL!,93000,43,4,4,6,0,0,0,4
07516,#NULL!,0,#NULL!,93060,53,1,3,5,0,0,0,4
05002,0,0,0,93760,46,2,4,10,0,0,1,4
00763,0,0,1,93800,41,4,1,12,0,0,0,4
08118,#NULL!,0,#NULL!,93800,22,2,2,18,0,0,1,4
01225,#NULL!,0,#NULL!,94290,34,1,1,13,0,0,0,4
09785,0,0,0,94400,43,1,2,10,0,0,0,4
08805,0,0,0,95460,42,2,3,6,0,0,1,4
02957,#NULL!,0,#NULL!,95460,32,1,4,6,0,0,0,4
04285,#NULL!,0,#NULL!,95660,39,1,2,9,0,0,0,4
06546,#NULL!,0,#NULL!,96160,39,3,3,13,0,0,1,4
00381,#NULL!,0,#NULL!,96790,34,1,1,3,0,0,0,4
05763,#NULL!,0,#NULL!,96960,29,1,2,12,0,0,0,4
04072,#NULL!,0,#NULL!,97040,36,1,3,8,0,0,0,4
04651,#NULL!,0,#NULL!,97190,39,1,3,7,0,0,0,4
09901,#NULL!,0,#NULL!,97220,38,2,1,6,0,0,1,4
05656,#NULL!,0,#NULL!,97330,42,2,4,10,0,0,0,4
01128,#NULL!,0,#NULL!,96590,44,1,3,9,0,0,0,4
08289,#NULL!,0,#NULL!,93340,40,1,5,8,0,0,0,4
07803,#NULL!,0,#NULL!,60340,34,4,2,13,0,0,0,1
03717,#NULL!,0,#NULL!,60620,59,4,2,5,0,0,0,1
08729,#NULL!,1,#NULL!,60740,52,1,5,13,0,0,0,1
05748,0,0,1,60990,39,3,3,13,0,0,0,1
00505,#NULL!,0,#NULL!,61220,41,3,1,12,0,0,0,1
04099,#NULL!,0,#NULL!,61910,28,3,2,5,0,0,0,1
01462,#NULL!,0,#NULL!,62050,43,4,4,9,0,0,0,1
06741,#NULL!,0,#NULL!,62110,28,1,1,11,0,0,0,1
08416,#NULL!,0,#NULL!,62220,44,1,5,10,0,0,0,1
08567,#NULL!,0,#NULL!,62320,16,4,4,9,0,0,0,1
00412,0,0,1,62320,15,3,3,6,0,0,0,1
05446,#NULL!,0,#NULL!,59830,21,2,4,12,0,0,0,1
00035,#NULL!,0,#NULL!,59880,23,1,2,15,0,0,0,1
08069,#NULL!,0,#NULL!,59890,43,3,5,12,0,0,0,1
03853,0,0,0,59900,49,1,1,9,0,0,0,1
01275,#NULL!,0,#NULL!,59900,47,3,2,7,0,0,0,1
09922,#NULL!,0,#NULL!,59910,28,4,1,9,0,0,0,1
02742,#NULL!,0,#NULL!,59960,35,2,3,10,0,0,1,1
01961,#NULL!,0,#NULL!,59970,45,2,3,12,0,0,1,1
08224,#NULL!,0,#NULL!,59970,18,1,2,16,0,0,0,1
04346,0,0,1,60010,29,3,1,7,0,0,0,1
01905,#NULL!,0,#NULL!,60030,37,2,3,10,0,0,1,1
09232,0,0,0,60030,44,2,2,5,0,0,0,1
04209,0,0,1,60040,33,1,2,9,0,0,0,1
03457,#NULL!,0,#NULL!,60050,36,4,1,12,0,0,0,1
03836,#NULL!,0,#NULL!,60060,28,1,2,15,0,0,0,1
06682,#NULL!,0,#NULL!,60070,40,3,4,4,0,0,0,1
02047,#NULL!,0,#NULL!,60080,47,4,5,7,0,0,0,1
00084,0,0,1,60090,41,1,4,8,0,0,0,1
04337,#NULL!,0,#NULL!,60110,16,2,1,8,0,0,0,1
08870,#NULL!,0,#NULL!,60130,33,2,2,5,0,0,1,1
00298,#NULL!,0,#NULL!,60130,25,2,1,6,0,0,0,1
01740,#NULL!,0,#NULL!,60140,33,3,4,13,0,0,0,1
06421,#NULL!,0,#NULL!,60150,26,4,5,6,0,0,0,1
03935,#NULL!,0,#NULL!,60160,39,3,1,9,0,0,0,1
00187,#NULL!,0,#NULL!,60170,36,2,2,15,0,0,1,1
01027,#NULL!,0,#NULL!,60180,37,3,3,9,0,0,0,1
02414,#NULL!,0,#NULL!,60190,32,2,5,9,0,0,0,1
08718,#NULL!,0,#NULL!,60200,33,2,5,10,0,0,0,1
04601,0,0,0,60210,59,4,1,9,0,0,0,1
09765,#NULL!,0,#NULL!,60230,30,1,5,7,0,0,0,1
03075,#NULL!,0,#NULL!,60230,52,2,4,11,0,0,1,1
08634,#NULL!,0,#NULL!,60240,46,3,2,9,0,0,0,1
08230,0,0,0,60240,39,4,1,7,0,0,0,1
06259,#NULL!,0,#NULL!,60240,41,4,4,6,0,0,0,1
07147,#NULL!,0,#NULL!,60250,32,2,1,15,0,0,1,1
05624,0,0,1,60260,47,4,3,16,0,0,0,1
03489,#NULL!,0,#NULL!,60270,39,2,4,9,0,0,1,1
05708,0,0,1,60290,21,4,2,2,0,0,0,1
04787,#NULL!,0,#NULL!,60290,37,4,2,11,0,0,0,1
07499,#NULL!,0,#NULL!,60310,56,4,4,10,0,0,0,1
09841,#NULL!,0,#NULL!,60310,26,3,4,11,0,0,0,1
08857,#NULL!,0,#NULL!,60310,33,3,4,6,0,0,0,1
05842,#NULL!,0,#NULL!,60320,40,3,1,8,0,0,0,1
04485,#NULL!,0,#NULL!,60330,37,2,3,8,0,0,1,1
01269,#NULL!,0,#NULL!,60350,47,4,2,6,0,0,0,1
07269,#NULL!,1,#NULL!,60360,50,3,2,11,0,0,0,1
06261,#NULL!,0,#NULL!,60390,15,3,4,9,0,0,0,1
05303,#NULL!,0,#NULL!,60400,28,1,4,12,0,0,0,1
01327,0,0,0,60440,39,2,2,11,0,0,0,1
03798,#NULL!,0,#NULL!,60440,24,3,1,11,0,0,0,1
00090,#NULL!,0,#NULL!,60460,42,3,4,13,0,0,0,1
01896,#NULL!,0,#NULL!,60460,31,3,4,8,0,0,0,1
07642,#NULL!,0,#NULL!,60470,23,4,5,4,0,0,0,1
04897,#NULL!,0,#NULL!,60470,31,3,1,8,0,0,0,1
04803,#NULL!,0,#NULL!,60470,48,1,4,12,0,0,0,1
04335,#NULL!,0,#NULL!,60520,37,3,4,6,0,0,0,1
05040,#NULL!,0,#NULL!,60520,33,4,3,14,0,0,0,1
01867,#NULL!,0,#NULL!,60530,23,2,3,11,0,0,0,1
07985,0,0,1,60530,29,2,1,15,0,0,1,1
03521,#NULL!,0,#NULL!,60550,60,4,2,10,0,0,0,1
09093,#NULL!,0,#NULL!,60560,54,1,1,9,0,0,0,1
07140,#NULL!,0,#NULL!,60560,58,3,2,12,0,0,0,1
07221,#NULL!,0,#NULL!,60560,54,2,5,8,0,0,1,1
09457,#NULL!,0,#NULL!,60580,41,4,1,8,0,0,0,1
04534,#NULL!,0,#NULL!,60580,23,3,3,10,0,0,0,1
09034,#NULL!,0,#NULL!,60610,24,4,5,12,0,0,0,1
07106,0,0,1,60630,35,1,3,8,0,0,0,1
07080,#NULL!,1,#NULL!,60650,45,4,3,11,0,0,0,1
05819,0,0,0,60650,38,2,5,10,0,0,0,1
07336,#NULL!,0,#NULL!,60670,40,4,5,7,0,0,0,1
01523,#NULL!,0,#NULL!,60680,65,2,3,16,0,0,1,1
08088,#NULL!,0,#NULL!,60690,14,2,3,8,0,0,0,1
04816,0,0,1,60700,52,3,3,7,0,0,0,1
09167,#NULL!,0,#NULL!,60710,24,1,4,6,0,0,0,1
01055,0,0,0,60730,16,1,5,10,0,0,0,1
06634,#NULL!,0,#NULL!,60730,24,4,4,12,0,0,0,1
06493,0,0,1,60730,33,2,2,12,0,0,1,1
03782,#NULL!,0,#NULL!,60730,48,3,3,11,0,0,0,1
05089,#NULL!,0,#NULL!,60760,31,3,5,5,0,0,0,1
04402,#NULL!,0,#NULL!,60780,43,2,5,6,0,0,0,1
04410,#NULL!,0,#NULL!,60810,27,1,3,10,0,0,0,1
04752,0,0,1,60810,31,4,5,8,0,0,0,1
03759,#NULL!,0,#NULL!,60840,23,1,5,10,0,0,0,1
06527,#NULL!,0,#NULL!,60840,39,2,5,10,0,0,1,1
01538,#NULL!,0,#NULL!,60860,38,2,5,7,0,0,0,1
02165,#NULL!,0,#NULL!,60880,15,2,5,10,0,0,0,1
06943,#NULL!,0,#NULL!,60900,29,3,4,15,0,0,0,1
03879,0,0,1,60910,17,2,4,7,0,0,0,1
01805,#NULL!,0,#NULL!,60920,35,4,3,11,0,0,0,1
05601,#NULL!,0,#NULL!,60940,31,1,3,6,0,0,0,1
03517,#NULL!,0,#NULL!,60970,44,2,1,7,0,0,0,1
07617,1,0,0,60980,36,1,5,5,0,0,0,1
04866,#NULL!,0,#NULL!,61000,42,4,3,6,0,0,0,1
02361,#NULL!,0,#NULL!,61010,34,2,5,12,0,0,1,1
06119,#NULL!,0,#NULL!,61030,46,4,4,13,0,0,0,1
08376,0,0,0,61060,29,3,1,12,0,0,0,1
02834,#NULL!,0,#NULL!,61060,19,1,1,8,0,0,0,1
05147,#NULL!,0,#NULL!,61080,34,1,3,8,0,0,0,1
05075,#NULL!,0,#NULL!,61090,32,3,4,12,0,0,0,1
05680,0,0,0,61090,39,1,2,7,0,0,0,1
00508,#NULL!,0,#NULL!,61100,27,3,5,11,0,0,0,1
09314,#NULL!,0,#NULL!,61130,30,1,5,9,0,0,0,1
04953,#NULL!,0,#NULL!,61170,46,3,2,10,0,0,0,1
09374,#NULL!,0,#NULL!,61190,26,1,1,2,0,0,0,1
02658,0,0,0,61190,21,2,3,11,0,0,1,1
05091,#NULL!,0,#NULL!,61200,39,3,2,5,0,0,0,1
04875,#NULL!,0,#NULL!,61210,37,1,4,9,0,0,0,1
02562,#NULL!,0,#NULL!,61230,36,2,4,9,0,0,1,1
04409,#NULL!,0,#NULL!,61230,35,2,2,17,0,0,0,1
09251,#NULL!,0,#NULL!,61230,34,3,2,10,0,0,0,1
05098,0,0,1,61240,45,1,4,9,0,0,0,1
00515,#NULL!,0,#NULL!,61260,47,3,5,10,0,0,0,1
04312,0,0,1,61260,33,3,2,2,0,0,0,1
05785,0,0,0,61270,42,1,3,12,0,0,0,1
05823,#NULL!,0,#NULL!,61280,47,4,5,8,0,0,0,1
07846,#NULL!,0,#NULL!,61290,32,4,1,9,0,0,0,1
02366,0,0,0,61310,44,3,5,4,0,0,0,1
02217,0,0,1,61310,38,3,3,6,0,0,0,1
02873,#NULL!,0,#NULL!,61310,34,4,3,10,0,0,0,1
01384,#NULL!,0,#NULL!,61330,43,3,2,9,0,0,0,1
00414,#NULL!,0,#NULL!,61330,47,2,2,6,0,0,0,1
03808,0,0,1,61340,46,2,2,4,0,0,0,1
07585,#NULL!,0,#NULL!,61340,39,3,2,7,0,0,0,1
08687,#NULL!,0,#NULL!,61380,35,1,3,7,0,0,0,1
09081,#NULL!,0,#NULL!,61400,34,2,3,7,0,0,1,1
00039,#NULL!,0,#NULL!,61430,43,4,4,8,0,0,0,1
00522,#NULL!,0,#NULL!,61430,35,4,4,10,0,0,0,1
04090,0,0,1,61440,51,3,5,11,0,0,0,1
09501,#NULL!,0,#NULL!,61440,42,3,2,8,0,0,0,1
04320,#NULL!,0,#NULL!,61450,17,1,3,13,0,0,0,1
04045,#NULL!,0,#NULL!,61450,41,3,5,7,0,0,0,1
02720,0,0,0,61460,39,2,4,5,0,0,1,1
04788,0,0,1,61470,44,4,5,7,0,0,0,1
05675,#NULL!,0,#NULL!,61500,54,4,3,13,0,0,0,1
05172,#NULL!,0,#NULL!,61520,31,4,2,6,0,0,0,1
08000,#NULL!,0,#NULL!,61520,37,1,2,14,0,0,0,1
08667,#NULL!,0,#NULL!,61530,25,4,4,10,0,0,0,1
09792,#NULL!,0,#NULL!,61530,57,4,1,12,0,0,0,1
02424,0,0,1,61540,51,2,4,11,0,0,0,1
01487,#NULL!,0,#NULL!,61550,32,2,2,9,0,0,1,1
02749,#NULL!,0,#NULL!,61550,41,2,1,14,0,0,1,1
00855,0,0,1,61560,21,1,2,4,0,0,0,1
00500,#NULL!,0,#NULL!,61580,32,2,1,9,0,0,0,1
03683,#NULL!,0,#NULL!,61590,36,3,5,7,0,0,0,1
08518,#NULL!,0,#NULL!,61600,33,3,3,11,0,0,0,1
03481,#NULL!,0,#NULL!,61600,59,4,1,12,0,0,0,1
00359,#NULL!,0,#NULL!,61620,16,1,4,3,0,0,0,1
05558,#NULL!,1,#NULL!,61620,40,1,2,10,0,0,0,1
09557,#NULL!,0,#NULL!,61620,31,2,4,9,0,0,1,1
09256,#NULL!,0,#NULL!,61620,35,1,2,11,0,0,0,1
01503,#NULL!,0,#NULL!,61630,27,1,3,10,0,0,0,1
04577,#NULL!,0,#NULL!,61630,30,4,3,10,0,0,0,1
08100,0,0,0,61640,52,2,4,6,0,0,0,1
03688,0,0,0,61650,44,4,2,7,0,0,0,1
01726,#NULL!,0,#NULL!,61650,53,3,4,6,0,0,2,1
04372,#NULL!,0,#NULL!,61660,39,1,2,12,0,0,0,1
05385,0,0,0,61670,41,3,3,3,0,0,0,1
01292,#NULL!,0,#NULL!,61670,24,1,3,6,0,0,0,1
01481,#NULL!,0,#NULL!,61690,21,1,3,9,0,0,0,1
02309,#NULL!,0,#NULL!,61690,47,2,5,7,0,0,1,1
03609,#NULL!,0,#NULL!,61690,30,2,3,9,0,0,1,1
00900,#NULL!,0,#NULL!,61700,49,4,1,8,0,0,0,1
07752,0,0,0,61730,35,1,3,10,0,0,0,1
00233,#NULL!,0,#NULL!,61730,43,4,2,15,0,0,0,1
01998,#NULL!,0,#NULL!,61800,48,3,2,7,0,0,0,1
09964,#NULL!,0,#NULL!,61810,38,1,3,11,0,0,0,1
02644,#NULL!,1,#NULL!,61810,35,4,3,13,0,0,0,1
02827,#NULL!,0,#NULL!,61830,40,4,1,6,0,0,0,1
07892,0,0,1,61850,45,4,2,7,0,0,0,1
05870,#NULL!,0,#NULL!,61860,21,4,5,7,0,0,0,1
04239,0,0,0,61860,46,2,3,13,0,0,0,1
07203,0,0,1,61870,30,3,5,13,0,0,0,1
09010,0,0,1,61870,37,1,2,10,0,0,0,1
07419,#NULL!,0,#NULL!,61910,24,2,3,10,0,0,0,1
04476,#NULL!,0,#NULL!,61930,44,1,1,3,0,0,0,1
06340,#NULL!,0,#NULL!,61960,53,3,1,3,0,0,0,1
05404,0,0,1,61970,30,4,1,8,0,0,0,1
07829,#NULL!,0,#NULL!,62000,42,4,5,8,0,0,0,1
09481,#NULL!,0,#NULL!,62020,60,4,2,6,0,0,0,1
09376,#NULL!,0,#NULL!,62030,31,2,4,14,0,0,0,1
04777,#NULL!,0,#NULL!,62040,27,2,2,15,0,0,0,1
03358,#NULL!,0,#NULL!,62060,22,1,4,8,0,0,0,1
08715,#NULL!,0,#NULL!,62060,31,1,5,14,0,0,0,1
02157,#NULL!,1,#NULL!,62060,43,4,1,11,0,0,0,1
02437,#NULL!,0,#NULL!,62080,34,1,4,14,0,0,0,1
09623,#NULL!,0,#NULL!,62100,35,3,1,9,0,0,0,1
01391,#NULL!,0,#NULL!,62100,35,1,1,11,0,0,0,1
01479,0,0,0,62120,37,2,1,11,0,0,0,1
00212,0,0,0,62130,29,4,5,4,0,0,0,1
01529,0,1,0,62140,26,1,2,9,0,0,0,1
07821,#NULL!,0,#NULL!,62160,22,3,3,5,0,0,0,1
01025,#NULL!,0,#NULL!,62160,29,1,3,15,0,0,0,1
00710,#NULL!,0,#NULL!,62190,29,4,5,11,0,0,0,1
08710,#NULL!,0,#NULL!,62190,31,3,3,2,0,0,0,1
09690,#NULL!,0,#NULL!,62190,52,2,4,12,0,0,0,1
06144,#NULL!,0,#NULL!,62190,45,1,3,11,0,0,0,1
02647,#NULL!,0,#NULL!,62200,45,4,2,5,0,0,0,1
06381,#NULL!,0,#NULL!,62200,18,1,4,11,0,0,0,1
03323,#NULL!,0,#NULL!,62220,40,2,4,14,0,0,1,1
09756,#NULL!,0,#NULL!,62220,49,2,5,11,0,0,1,1
03290,#NULL!,0,#NULL!,62240,46,2,2,8,0,0,1,1
09594,0,0,0,62240,39,2,5,7,0,0,1,1
01326,0,0,1,62250,29,2,5,11,0,0,0,1
00832,#NULL!,0,#NULL!,62270,38,1,5,12,0,0,0,1
00690,0,1,1,62270,33,3,4,2,0,0,0,1
09383,#NULL!,0,#NULL!,62290,43,4,2,12,0,0,0,1
03963,#NULL!,0,#NULL!,62290,60,1,5,4,0,0,0,1
09292,#NULL!,0,#NULL!,62330,43,3,3,10,0,0,0,1
05811,#NULL!,0,#NULL!,09640,27,1,4,4,0,0,0,3
07534,#NULL!,0,#NULL!,09900,65,3,3,10,0,0,1,3
02441,#NULL!,0,#NULL!,09220,47,2,1,14,0,0,0,3
01488,#NULL!,0,#NULL!,09330,43,1,5,11,0,0,0,3
01144,#NULL!,0,#NULL!,09700,28,1,5,5,0,0,0,3
03507,#NULL!,0,#NULL!,10460,32,4,2,13,0,0,0,3
05882,#NULL!,0,#NULL!,10490,23,4,1,13,0,0,0,3
06268,#NULL!,0,#NULL!,11140,42,4,4,13,0,0,0,3
08499,0,0,0,11330,61,2,3,14,0,0,1,3
09666,#NULL!,0,#NULL!,11750,35,4,4,10,0,0,0,3
07902,#NULL!,0,#NULL!,11910,17,1,3,13,0,0,0,3
04307,0,0,0,12210,18,1,5,0,0,0,0,3
04373,#NULL!,0,#NULL!,09490,28,1,5,14,0,0,0,3
00583,#NULL!,0,#NULL!,10370,24,2,5,10,0,0,0,3
09956,#NULL!,0,#NULL!,10370,46,1,2,11,0,0,0,3
06929,0,0,0,11090,44,3,5,15,0,0,1,3
00342,#NULL!,0,#NULL!,11100,41,2,1,7,0,0,1,3
08264,#NULL!,0,#NULL!,09480,19,3,5,11,0,0,0,3
05466,#NULL!,0,#NULL!,10350,23,2,1,11,0,0,0,3
00484,#NULL!,0,#NULL!,11150,34,3,3,7,0,0,1,3
05335,#NULL!,0,#NULL!,11180,27,1,3,13,0,0,0,3
01381,0,0,1,11280,34,4,5,10,0,0,0,3
05026,#NULL!,1,#NULL!,11460,24,4,5,8,0,0,0,3
01845,#NULL!,0,#NULL!,11560,39,4,4,7,0,0,0,3
08095,#NULL!,0,#NULL!,11660,52,3,1,5,0,0,2,3
01026,#NULL!,0,#NULL!,12150,39,1,5,10,0,0,0,3
08656,#NULL!,0,#NULL!,08930,45,2,5,10,0,0,1,3
04813,#NULL!,0,#NULL!,08930,53,3,1,5,0,0,2,3
02273,0,0,0,08950,32,4,2,10,0,0,0,3
04644,#NULL!,0,#NULL!,08970,40,2,3,11,0,0,0,3
04876,#NULL!,0,#NULL!,09090,40,2,2,3,0,0,1,3
04661,#NULL!,0,#NULL!,09140,44,1,2,10,0,0,0,3
07926,#NULL!,0,#NULL!,09170,51,3,1,15,0,0,1,3
02962,#NULL!,0,#NULL!,09170,30,2,4,9,0,0,1,3
01573,#NULL!,0,#NULL!,09190,24,2,5,11,0,0,1,3
00873,0,0,1,09190,29,1,4,7,0,0,0,3
02374,#NULL!,0,#NULL!,09190,28,2,3,13,0,0,0,3
02993,0,0,1,09190,32,3,5,11,0,0,0,3
08937,#NULL!,0,#NULL!,09200,51,3,1,11,0,0,2,3
06217,#NULL!,0,#NULL!,09260,37,2,5,12,0,0,1,3
09527,#NULL!,0,#NULL!,09300,41,2,3,6,0,0,0,3
04491,#NULL!,0,#NULL!,09360,35,1,2,10,0,0,0,3
04164,0,0,1,09370,26,1,4,9,0,0,0,3
03860,#NULL!,0,#NULL!,09380,33,4,5,14,0,0,0,3
03873,#NULL!,0,#NULL!,09390,54,2,4,9,0,0,1,3
05932,#NULL!,0,#NULL!,09430,43,2,3,4,0,0,0,3
06541,#NULL!,0,#NULL!,09440,37,2,4,6,0,0,0,3
03927,#NULL!,0,#NULL!,09460,26,2,5,14,0,0,0,3
09608,#NULL!,0,#NULL!,09460,41,4,1,9,0,0,0,3
09288,#NULL!,0,#NULL!,09500,31,3,1,10,0,0,1,3
06936,#NULL!,0,#NULL!,09510,45,1,3,9,0,0,0,3
07906,#NULL!,0,#NULL!,09510,33,4,3,12,0,0,0,3
04993,0,0,1,09530,27,2,4,3,0,0,0,3
05760,1,0,1,09530,71,3,1,6,0,0,2,3
07750,0,0,1,09530,38,4,5,11,0,0,0,3
05290,#NULL!,0,#NULL!,09570,54,3,2,11,0,0,0,3
04847,#NULL!,0,#NULL!,09570,35,1,1,10,0,0,0,3
06972,#NULL!,0,#NULL!,09570,48,3,3,9,0,0,1,3
00144,#NULL!,0,#NULL!,09580,24,2,5,7,0,0,0,3
02161,#NULL!,0,#NULL!,09590,18,4,3,13,0,0,0,3
03308,#NULL!,0,#NULL!,09600,58,4,3,12,0,0,0,3
02888,#NULL!,0,#NULL!,09630,70,2,5,7,0,0,1,3
07043,#NULL!,0,#NULL!,09650,18,1,4,9,0,0,0,3
09053,#NULL!,0,#NULL!,09650,34,1,1,5,0,0,0,3
06038,#NULL!,0,#NULL!,09660,44,4,4,3,0,0,0,3
00696,#NULL!,0,#NULL!,09680,41,2,5,11,0,0,0,3
05278,#NULL!,0,#NULL!,09680,33,2,3,11,0,0,1,3
00234,0,0,0,09680,38,4,3,7,0,0,0,3
05079,#NULL!,0,#NULL!,09710,47,4,4,7,0,0,0,3
09322,#NULL!,0,#NULL!,09790,53,3,2,7,0,0,0,3
07291,#NULL!,0,#NULL!,09830,28,4,3,6,0,0,0,3
00492,#NULL!,0,#NULL!,09850,50,2,4,8,0,0,1,3
02896,#NULL!,0,#NULL!,09890,37,2,3,14,0,0,1,3
02586,#NULL!,0,#NULL!,09890,35,4,1,11,0,0,0,3
09351,#NULL!,0,#NULL!,09910,46,4,4,13,0,0,0,3
07603,#NULL!,0,#NULL!,09910,44,2,2,8,0,0,1,3
07930,#NULL!,0,#NULL!,09920,51,3,3,8,0,0,1,3
01230,0,0,0,09920,42,3,5,6,0,0,0,3
03898,#NULL!,0,#NULL!,09930,75,3,5,12,0,0,1,3
03901,#NULL!,0,#NULL!,09980,35,4,2,11,0,0,0,3
00390,#NULL!,0,#NULL!,10000,45,4,4,10,0,0,0,3
03515,#NULL!,0,#NULL!,10000,54,3,2,6,0,0,1,3
03932,#NULL!,0,#NULL!,10040,38,1,3,5,0,0,0,3
07991,#NULL!,1,#NULL!,10040,31,3,4,3,0,0,0,3
07780,#NULL!,0,#NULL!,10090,51,2,2,9,0,0,1,3
01533,#NULL!,0,#NULL!,10110,40,1,1,11,0,0,0,3
04712,#NULL!,0,#NULL!,10130,43,1,3,11,0,0,0,3
00250,0,1,0,10150,71,3,5,8,0,0,1,3
03398,#NULL!,0,#NULL!,10190,27,2,3,9,0,0,0,3
03708,#NULL!,0,#NULL!,10190,42,4,2,1,0,0,0,3
08939,#NULL!,0,#NULL!,10190,34,1,2,13,0,0,0,3
09436,#NULL!,0,#NULL!,10210,25,1,2,9,0,0,0,3
09967,#NULL!,0,#NULL!,10220,50,3,1,7,0,0,2,3
06507,#NULL!,0,#NULL!,10220,29,2,2,8,0,0,0,3
00223,#NULL!,0,#NULL!,10230,37,1,5,13,0,0,0,3
01449,#NULL!,0,#NULL!,10260,46,4,1,10,0,0,0,3
09506,#NULL!,0,#NULL!,10270,41,1,2,11,0,0,0,3
05723,#NULL!,0,#NULL!,10280,57,4,3,9,0,0,0,3
07337,#NULL!,0,#NULL!,10320,24,1,2,12,0,0,0,3
06898,#NULL!,0,#NULL!,10350,47,1,2,13,0,0,0,3
08260,0,0,1,10350,24,4,3,8,0,0,0,3
04210,#NULL!,0,#NULL!,10380,31,3,2,11,0,0,1,3
07679,#NULL!,0,#NULL!,10400,39,1,4,9,0,0,0,3
09239,#NULL!,0,#NULL!,10410,28,2,2,10,0,0,1,3
01419,0,0,0,10420,55,4,1,7,0,0,0,3
07249,0,0,1,10430,35,4,3,7,0,0,0,3
06894,#NULL!,0,#NULL!,10440,33,4,4,10,0,0,0,3
01890,#NULL!,0,#NULL!,10450,42,4,4,9,0,0,0,3
05556,#NULL!,0,#NULL!,10460,33,4,5,8,0,0,0,3
08473,#NULL!,0,#NULL!,10490,35,2,1,7,0,0,0,3
02628,#NULL!,0,#NULL!,10500,27,1,5,12,0,0,0,3
08006,#NULL!,0,#NULL!,10530,52,2,2,9,0,0,1,3
07587,#NULL!,0,#NULL!,10530,59,3,5,10,0,0,1,3
00814,#NULL!,0,#NULL!,10530,34,3,4,6,0,0,0,3
08141,#NULL!,0,#NULL!,10560,54,3,2,12,0,0,1,3
02107,#NULL!,0,#NULL!,10570,46,2,4,8,0,0,1,3
00125,#NULL!,0,#NULL!,10570,41,4,1,9,0,0,0,3
04069,#NULL!,0,#NULL!,10570,48,3,4,11,0,0,1,3
05546,#NULL!,0,#NULL!,10580,14,1,2,8,0,0,0,3
03852,#NULL!,0,#NULL!,10590,62,3,5,9,0,0,1,3
04292,#NULL!,0,#NULL!,10590,33,2,2,11,0,0,0,3
05437,#NULL!,0,#NULL!,10620,31,2,1,10,0,0,1,3
09488,#NULL!,0,#NULL!,10640,16,3,2,12,0,0,0,3
08496,#NULL!,0,#NULL!,10670,32,2,3,8,0,0,1,3
02382,#NULL!,0,#NULL!,10670,49,4,4,14,0,0,0,3
03497,#NULL!,0,#NULL!,10710,39,4,2,11,0,0,0,3
05899,#NULL!,0,#NULL!,10760,51,4,3,7,0,0,0,3
04533,#NULL!,0,#NULL!,10760,37,2,4,4,0,0,1,3
08746,#NULL!,0,#NULL!,10770,20,1,3,12,0,0,0,3
08488,#NULL!,0,#NULL!,10800,66,2,4,4,0,0,1,3
05610,#NULL!,1,#NULL!,10850,39,2,5,9,0,0,0,3
04301,#NULL!,0,#NULL!,10870,33,1,4,6,0,0,0,3
05634,#NULL!,0,#NULL!,10880,30,3,1,7,0,0,0,3
09926,0,0,1,10880,35,1,2,10,0,0,0,3
09949,#NULL!,0,#NULL!,10900,42,1,5,5,0,0,0,3
02463,#NULL!,0,#NULL!,10920,36,4,5,10,0,0,0,3
09572,#NULL!,0,#NULL!,10930,33,3,2,13,0,0,0,3
09884,#NULL!,0,#NULL!,10970,33,2,2,10,0,0,1,3
02061,#NULL!,1,#NULL!,11020,24,1,1,12,0,0,0,3
